"","LOCATION","Value","gov_right1","nld","sstran","effpar_ele","debt_hist","internetTValue","internetTLOCATION","internetTTIME","workhourTValue","workhourTLOCATION","workhourTTIME","adulteducationTValue","adulteducationTLOCATION","adulteducationTTIME","teachinghoursTValue","teachinghoursTLOCATION","teachinghoursTTIME"
"1","AUS1960",13.1,100,1145,5.5,2.973526692,40.15,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"2","AUS1961",14.5,100,815,6.1,2.814221952,38.62,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"3","AUS1962",16.9,100,1183,6,2.814221952,38.75,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"4","AUS1963",19.2,100,1250,5.9,2.792804618,37.34,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"5","AUS1964",17.8,100,1334,5.7,2.792804618,35.31,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"6","AUS1965",18,100,1346,5.8,2.792804618,53.99,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"7","AUS1966",17.4,100,1273,5.7,2.978548494,52.51,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"8","AUS1967",18.4,100,1340,5.6,2.978548494,49.96,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"9","AUS1968",15.6,100,1713,5.1,2.978548494,48.69,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"10","AUS1969",14.9,100,2014,5.4,2.83286119,45.5,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"11","AUS1970",15,100,2738,3.47,2.83286119,43.21,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"12","AUS1971",16.3,100,2404,3.67,2.83286119,39.89,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"13","AUS1972",15,96.45,2298,4.15,2.772871336,37.85,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"14","AUS1973",13.8,0,2538,4.17,2.772871336,33.78,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"15","AUS1974",14.1,0,2809,5.03,2.663974277,29.31,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"16","AUS1975",13,13.7,2432,5.77,2.697766519,29.19,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"17","AUS1976",12.6,100,2055,6.59,2.697766519,28.42,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"18","AUS1977",12.9,100,2090,7.04,3.117080667,27.4,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"19","AUS1978",12.7,100,2277,6.75,3.117080667,28.55,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"20","AUS1979",13,100,2042,6.45,3.117080667,29.19,0,"0",0,1834,"AUS",1979,0,"0",0,0,"0",0
"21","AUS1980",12.3,100,2429,6.36,2.812512305,27.15,0,"0",0,1836,"AUS",1980,0,"0",0,0,"0",0
"22","AUS1981",12.5,100,2915,6.35,2.812512305,24.09,0,"0",0,1820,"AUS",1981,0,"0",0,0,"0",0
"23","AUS1982",12.9,100,2060,7.23,2.812512305,22.18,0,"0",0,1802,"AUS",1982,0,"0",0,0,"0",0
"24","AUS1983",12.1,18.9,1787,7.43,2.671475322,24.09,0,"0",0,1791,"AUS",1983,0,"0",0,0,"0",0
"25","AUS1984",12.2,0,1965,7.26,2.792414685,26,0,"0",0,1802,"AUS",1984,0,"0",0,0,"0",0
"26","AUS1985",12.6,0,1895,7.03,2.792414685,28.04,0,"0",0,1792,"AUS",1985,0,"0",0,0,"0",0
"27","AUS1986",13.6,0,1754,6.87,2.792414685,29.82,0,"0",0,1799,"AUS",1986,0,"0",0,0,"0",0
"28","AUS1987",14.2,0,1517,6.66,2.904966912,28.17,0,"0",0,1797,"AUS",1987,0,"0",0,0,"0",0
"29","AUS1988",13.8,0,1508,6.16,2.904966912,31.61,0,"0",0,1803,"AUS",1988,0,"0",0,0,"0",0
"30","AUS1989",12.9,0,1402,6.16,2.904966912,25.04,0,"0",0,1805,"AUS",1989,30.581482,"AUS",1989,0,"0",0
"31","AUS1990",13.4,0,1193,7.01,3.360655462,24.94,0,"0",0,1780,"AUS",1990,0,"0",0,0,"0",0
"32","AUS1991",13.7,0,1036,7.95,3.360655462,30.9,0,"0",0,1775,"AUS",1991,31.15881,"AUS",1991,0,"0",0
"33","AUS1992",13.3,0,728,8.22,3.360655462,35.04,0,"0",0,1774,"AUS",1992,0,"0",0,0,"0",0
"34","AUS1993",11.9,0,610,8.45,2.891259722,40.61,0,"0",0,1787,"AUS",1993,22.469191,"AUS",1993,0,"0",0
"35","AUS1994",13.1,0,560,8.2,2.891259722,40.41,0,"0",0,1798,"AUS",1994,23.072365,"AUS",1994,0,"0",0
"36","AUS1995",12.2,0,643,8.24,2.891259722,41.86,0,"0",0,1794,"AUS",1995,24.315445,"AUS",1995,0,"0",0
"37","AUS1996",13.5,80.87,543,8.24,3.208614488,39.45,0,"0",0,1783,"AUS",1996,0,"0",0,0,"0",0
"38","AUS1997",14.5,100,447,7.86,3.208614488,37.04,0,"0",0,1784,"AUS",1997,24.30127,"AUS",1997,0,"0",0
"39","AUS1998",14.1,100,520,7.82,3.436308031,33.61,0,"0",0,1768,"AUS",1998,25.420708,"AUS",1998,0,"0",0
"40","AUS1999",13.3,100,731,7.95,3.436308031,27.19,0,"0",0,1779,"AUS",1999,26.693399,"AUS",1999,0,"0",0
"41","AUS2000",12.6,100,700,8.45,3.436308031,25.14,0,"0",0,1779,"AUS",2000,27.475746,"AUS",2000,882.35232072,"AUS",2000
"42","AUS2001",12.8,100,675,8.29,3.411094927,24.22,0,"0",0,1737,"AUS",2001,28.977322,"AUS",2001,0,"0",0
"43","AUS2002",11.9,100,767,8.03,3.411094927,22.87,0,"0",0,1732,"AUS",2002,30.759785,"AUS",2002,0,"0",0
"44","AUS2003",10.9,100,643,8.42,3.411094927,20.37,0,"0",0,1736,"AUS",2003,31.314152,"AUS",2003,0,"0",0
"45","AUS2004",10.6,100,692,8.12,3.159507749,20.79,0,"0",0,1734,"AUS",2004,30.82308,"AUS",2004,0,"0",0
"46","AUS2006",10.5,100,202,7.54,3.159507749,19.66,64,"AUS",2006,1721,"AUS",2006,33.022213,"AUS",2006,884.33203621,"AUS",2006
"47","AUS2007",10.6,92.05,135,7.4,3.013673035,19.51,67,"AUS",2007,1712,"AUS",2007,33.73671,"AUS",2007,876.93201525,"AUS",2007
"48","AUS2008",10.9,0,177,8.94,3.013673035,20.48,72,"AUS",2008,1717,"AUS",2008,36.149986,"AUS",2008,872.55573246,"AUS",2008
"49","AUS2009",10.7,0,0,7.7,3.013673035,26.4,0,"0",0,1690,"AUS",2009,36.881355,"AUS",2009,874.37937257,"AUS",2009
"50","AUS2010",10.9,0,0,7.55,3.311795622,29.41,78.92,"AUS",2010,1692,"AUS",2010,37.604309,"AUS",2010,868.15076318,"AUS",2010
"51","AUS2011",10.7,0,0,7.61,3.311795622,33.96,0,"0",0,1698,"AUS",2011,38.342072,"AUS",2011,872.54543042,"AUS",2011
"52","AUS2012",11.4,0,0,7.71,3.311795622,37.27,83,"AUS",2012,1689,"AUS",2012,41.282364,"AUS",2012,871.28203606,"AUS",2012
"53","AUS2013",11.2,28.77,215,7.92,3.605968599,38.2,0,"0",0,1685,"AUS",2013,39.539928,"AUS",2013,879.20710486,"AUS",2013
"54","AUS2014",12.2,100,0,8,3.605968599,42.19,85.89,"AUS",2014,1681,"AUS",2014,41.901855,"AUS",2014,871.9631958,"AUS",2014
"55","AUT1960",24.2,0,0,12.9,2.480860164,20.26,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"56","AUT1961",23.2,0,0,9.62,2.480860164,18.32,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"57","AUT1962",23.8,0,0,10.69,2.465993944,17.74,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"58","AUT1963",23,0,0,11.14,2.465993944,17.86,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"59","AUT1964",24.1,0,0,11.23,2.465993944,17.4,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"60","AUT1965",24.4,0,0,11.23,2.465993944,16.88,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"61","AUT1966",24.6,0,0,11.41,2.38794565,16.14,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"62","AUT1967",24,0,0,11.94,2.38794565,17.86,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"63","AUT1968",23.7,0,0,15.9,2.38794565,19.23,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"64","AUT1969",24.3,0,0,11.9,2.38794565,19.23,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"65","AUT1970",26.4,0,0,15.38,2.287858336,18.55,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"66","AUT1971",24.9,0,0,15.58,2.279015283,17.46,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"67","AUT1972",25.5,0,0,15.42,2.279015283,16.74,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"68","AUT1973",24.2,0,0,15.34,2.279015283,16.74,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"69","AUT1974",25.7,0,0,15.51,2.279015283,16.87,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"70","AUT1975",26.1,0,0,16.9,2.267712536,22.92,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"71","AUT1976",24.4,0,0,15.12,2.267712536,26.27,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"72","AUT1977",25.8,0,0,15.26,2.267712536,28.58,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"73","AUT1978",26.1,0,0,16.66,2.267712536,32.25,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"74","AUT1979",26.5,0,8,16.53,2.275923911,34.24,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"75","AUT1980",26.9,0,9,16.42,2.275923911,35.84,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"76","AUT1981",27.9,0,6,16.86,2.275923911,37.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"77","AUT1982",28.5,0,2,17.2,2.275923911,39.97,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"78","AUT1983",27.9,12.16,4,17.32,2.405580948,44.23,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"79","AUT1984",27.6,20,2,17.49,2.405580948,46.65,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"80","AUT1985",28.1,20,4,17.83,2.405580948,48.84,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"81","AUT1986",28.7,19.32,11,17.94,2.71707382,53.52,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"82","AUT1987",27.6,1.03,6,18.46,2.71707382,57.73,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"83","AUT1988",24.6,0,5,18.09,2.71707382,58.79,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"84","AUT1989",25.1,0,7,17.6,2.71707382,57.62,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"85","AUT1990",23.9,0,9,17.55,3.163705965,57.21,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"86","AUT1991",22.9,0,9,17.54,3.163705965,57.5,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"87","AUT1992",22.6,0,3,17.96,3.163705965,57.48,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"88","AUT1993",21.7,0,3,19.28,3.163705965,61.94,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"89","AUT1994",22.5,0,0,19.47,3.87470746,65.18,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"90","AUT1995",22.4,0,1,19.92,3.590148632,69.5,0,"0",0,1783,"AUT",1995,0,"0",0,0,"0",0
"91","AUT1996",22.3,0,0,19.84,3.590148632,70.03,0,"0",0,1816,"AUT",1996,0,"0",0,0,"0",0
"92","AUT1997",19.7,0,1,19.21,3.590148632,65.51,0,"0",0,1825,"AUT",1997,0,"0",0,0,"0",0
"93","AUT1998",19.5,0,0,18.86,3.590148632,67.3,0,"0",0,1803,"AUT",1998,0,"0",0,0,"0",0
"94","AUT1999",19.3,0,0,18.9,3.819841018,70.67,0,"0",0,1807,"AUT",1999,0,"0",0,0,"0",0
"95","AUT2000",19.4,45.36,4,18.71,3.819841018,70.43,0,"0",0,1807,"AUT",2000,0,"0",0,0,"0",0
"96","AUT2001",18,50,0,18.61,3.819841018,71.56,0,"0",0,1795,"AUT",2001,0,"0",0,0,"0",0
"97","AUT2002",18.6,50,4,18.83,3.019515126,74.99,0,"0",0,1792,"AUT",2002,0,"0",0,0,"0",0
"98","AUT2003",17.4,28.97,0,19.09,3.019515126,73.67,0,"0",0,1784,"AUT",2003,0,"0",0,0,"0",0
"99","AUT2004",16.7,25,0,18.76,3.019515126,72.95,0,"0",0,1787,"AUT",2004,24.783438,"AUT",2004,0,"0",0
"100","AUT2005",16.2,25,0,18.39,3.019515126,80.38,46.6887,"AUT",2005,1764,"AUT",2005,24.639351,"AUT",2005,774,"AUT",2005
"101","AUT2006",14.7,25,0,18.05,3.715483161,77.73,52.2965,"AUT",2006,1746,"AUT",2006,25.356432,"AUT",2006,774,"AUT",2006
"102","AUT2007",14.6,0.68,0,17.49,3.715483161,74.62,59.623,"AUT",2007,1736,"AUT",2007,25.092672,"AUT",2007,774,"AUT",2007
"103","AUT2008",14.1,0,0,17.69,4.836057646,80.09,68.92,"AUT",2008,1729,"AUT",2008,26.191858,"AUT",2008,779.4,"AUT",2008
"104","AUT2009",14.1,0,0,19.16,4.836057646,92.41,69.7507,"AUT",2009,1673,"AUT",2009,26.895824,"AUT",2009,779.4,"AUT",2009
"105","AUT2010",13.9,0,0,19.27,4.836057646,96.17,72.8891,"AUT",2010,1669,"AUT",2010,27.743721,"AUT",2010,779.4,"AUT",2010
"106","AUT2011",14.1,0,0,18.6,4.836057646,96.65,75.4407,"AUT",2011,1676,"AUT",2011,27.956152,"AUT",2011,779.4,"AUT",2011
"107","AUT2012",13.7,0,0,18.76,4.836057646,102.58,79.2846,"AUT",2012,1653,"AUT",2012,28.739943,"AUT",2012,779.4,"AUT",2012
"108","AUT2013",13.6,0,0,19.12,5.158095631,98.52,80.8626,"AUT",2013,1638,"AUT",2013,29.738844,"AUT",2013,779.4,"AUT",2013
"109","AUT2014",13.9,0,0,19.26,5.158095631,106.83,80.9946,"AUT",2014,1628,"AUT",2014,29.904896,"AUT",2014,779.4,"AUT",2014
"110","BEL1960",16.3,33.88,61,11.3,2.796803813,97.76,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"111","BEL1961",16.2,10.93,38,11,3.084239843,95.51,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"112","BEL1962",15,0,40,11.3,3.084239843,92.13,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"113","BEL1963",15.6,0,48,11.4,3.084239843,85.65,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"114","BEL1964",15.5,0,41,10.9,3.084239843,80.72,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"115","BEL1965",16.7,0,43,12.4,3.968537435,81.72,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"116","BEL1966",16,28.97,74,12.8,3.968537435,78.32,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"117","BEL1967",16.6,36.84,58,13,3.968537435,76.21,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"118","BEL1968",17.1,17.01,71,14,5.312254308,76.77,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"119","BEL1969",16.8,0,88,13.7,5.312254308,72.46,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"120","BEL1970",18.2,0,151,11.66,5.312254308,69.63,0,"0",0,1883,"BEL",1970,0,"0",0,0,"0",0
"121","BEL1971",17,0,184,11.89,6.423473943,68.75,0,"0",0,1873,"BEL",1971,0,"0",0,0,"0",0
"122","BEL1972",17,0,191,12.35,6.423473943,68.4,0,"0",0,1847,"BEL",1972,0,"0",0,0,"0",0
"123","BEL1973",16.4,16.94,172,12.82,6.423473943,66.04,0,"0",0,1820,"BEL",1973,0,"0",0,0,"0",0
"124","BEL1974",17.1,25.72,235,13.24,6.107951943,61.7,0,"0",0,1792,"BEL",1974,0,"0",0,0,"0",0
"125","BEL1975",17.5,28.57,243,15.58,6.107951943,63.45,0,"0",0,1783,"BEL",1975,0,"0",0,0,"0",0
"126","BEL1976",17.9,28.79,281,15.81,6.107951943,64.14,0,"0",0,1785,"BEL",1976,0,"0",0,0,"0",0
"127","BEL1977",20.3,13.41,220,16.51,5.703465426,67.87,0,"0",0,1760,"BEL",1977,0,"0",0,0,"0",0
"128","BEL1978",22,0,195,16.77,7.546885023,71.78,0,"0",0,1743,"BEL",1978,0,"0",0,0,"0",0
"129","BEL1979",22.7,0,215,17.2,7.546885023,75.02,0,"0",0,1727,"BEL",1979,0,"0",0,0,"0",0
"130","BEL1980",23.4,7.94,132,17.29,7.546885023,83.87,0,"0",0,1707,"BEL",1980,0,"0",0,0,"0",0
"131","BEL1981",23,2.05,0,18.55,9.040283503,97.85,0,"0",0,1683,"BEL",1981,0,"0",0,0,"0",0
"132","BEL1982",22.8,50,0,18.76,9.040283503,108.73,0,"0",0,1669,"BEL",1982,0,"0",0,0,"0",0
"133","BEL1983",23.8,50,0,19.37,9.040283503,120.26,0,"0",0,1675,"BEL",1983,0,"0",0,0,"0",0
"134","BEL1984",24.6,50,0,18.68,9.040283503,124.65,0,"0",0,1699,"BEL",1984,0,"0",0,0,"0",0
"135","BEL1985",23.8,49.69,65,17.83,8.183105161,129.78,0,"0",0,1705,"BEL",1985,0,"0",0,0,"0",0
"136","BEL1986",22.8,46.67,0,17.59,8.183105161,135.51,0,"0",0,1685,"BEL",1986,0,"0",0,0,"0",0
"137","BEL1987",23.1,46.08,0,17.22,8.167465717,140.54,0,"0",0,1670,"BEL",1987,0,"0",0,0,"0",0
"138","BEL1988",20.5,19.13,64,16.54,8.167465717,140.75,0,"0",0,1658,"BEL",1988,0,"0",0,0,"0",0
"139","BEL1989",19.5,0,81,15.92,8.167465717,137.31,0,"0",0,1649,"BEL",1989,16.86467,"BEL",1989,0,"0",0
"140","BEL1990",19.2,0,33,15.78,8.167465717,141.56,0,"0",0,1663,"BEL",1990,0,"0",0,0,"0",0
"141","BEL1991",18.1,0,62,16.26,9.842325938,143.35,0,"0",0,1626,"BEL",1991,19.620007,"BEL",1991,0,"0",0
"142","BEL1992",18.7,0,49,16.37,9.842325938,153.72,0,"0",0,1603,"BEL",1992,20.226023,"BEL",1992,0,"0",0
"143","BEL1993",21.3,0,28,16.69,9.842325938,158.36,0,"0",0,1559,"BEL",1993,0,"0",0,0,"0",0
"144","BEL1994",21,0,30,16.35,9.842325938,155.07,0,"0",0,1559,"BEL",1994,22.345255,"BEL",1994,0,"0",0
"145","BEL1995",21.1,0,46,15.57,9.368383579,152.13,0,"0",0,1585,"BEL",1995,24.604177,"BEL",1995,0,"0",0
"146","BEL1996",19.6,0,60,15.7,9.368383579,149.25,0,"0",0,1559,"BEL",1996,0,"0",0,0,"0",0
"147","BEL1997",20.9,0,17,15.47,9.368383579,143.34,0,"0",0,1572,"BEL",1997,0,"0",0,0,"0",0
"148","BEL1998",19.6,0,484,15.2,9.368383579,137.8,0,"0",0,1583,"BEL",1998,0,"0",0,0,"0",0
"149","BEL1999",17.8,21.99,64,14.86,10.28859509,126.43,0,"0",0,1582,"BEL",1999,0,"0",0,0,"0",0
"150","BEL2000",20.5,46.67,75,14.42,10.28859509,120.35,0,"0",0,1595,"BEL",2000,27.084993,"BEL",2000,0,"0",0
"151","BEL2001",20.5,46.67,0,14.6,10.28859509,118.94,0,"0",0,1588,"BEL",2001,27.626753,"BEL",2001,0,"0",0
"152","BEL2002",19.5,46.67,0,15.08,10.28859509,118.09,0,"0",0,1583,"BEL",2002,28.134819,"BEL",2002,0,"0",0
"153","BEL2003",19.7,46.67,0,15.32,8.836810618,114.55,0,"0",0,1578,"BEL",2003,29.031809,"BEL",2003,0,"0",0
"154","BEL2004",18.4,46.67,0,15.07,8.836810618,110.2,0,"0",0,1573,"BEL",2004,30.40086,"BEL",2004,0,"0",0
"155","BEL2005",18.6,46.67,0,14.99,8.836810618,107.79,50.1575,"BEL",2005,1565,"BEL",2005,31.045088,"BEL",2005,0,"0",0
"156","BEL2006",17.7,46.67,0,14.78,8.836810618,99.91,53.9597,"BEL",2006,1572,"BEL",2006,31.754845,"BEL",2006,0,"0",0
"157","BEL2007",16.7,46.55,0,14.73,9.04273597,93.7,60.164,"BEL",2007,1577,"BEL",2007,32.094864,"BEL",2007,0,"0",0
"158","BEL2008",17.9,45.84,0,15.27,9.04273597,101.14,63.6276,"BEL",2008,1570,"BEL",2008,32.310043,"BEL",2008,0,"0",0
"159","BEL2009",17.9,43.6,0,16.69,9.04273597,109.52,67.4352,"BEL",2009,1548,"BEL",2009,33.397053,"BEL",2009,0,"0",0
"160","BEL2010",17.8,40,0,16.36,10.06917523,107.77,72.7371,"BEL",2010,1546,"BEL",2010,34.989502,"BEL",2010,0,"0",0
"161","BEL2011",18.1,39.89,0,16.41,10.06917523,110.14,76.5078,"BEL",2011,1560,"BEL",2011,34.612984,"BEL",2011,0,"0",0
"162","BEL2012",17.4,38.46,0,16.88,10.06917523,120.17,77.7137,"BEL",2012,1560,"BEL",2012,35.316551,"BEL",2012,0,"0",0
"163","BEL2013",16.2,38.46,0,17.41,10.06917523,118.01,80.0478,"BEL",2013,1558,"BEL",2013,35.535332,"BEL",2013,0,"0",0
"164","BEL2014",16.1,44.26,0,17.26,9.700732405,129.59,82.8041,"BEL",2014,1556,"BEL",2014,36.855022,"BEL",2014,0,"0",0
"165","BRA1979",4.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"166","BRA1980",4.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"167","BRA1981",4.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"168","BRA1982",4.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"169","BRA1983",5.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"170","BRA1984",4.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"171","BRA1985",4.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"172","BRA1986",4.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"173","BRA1990",4.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"174","BRA1991",4.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"175","BRA1992",4.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"176","BRA1993",4.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"177","BRA1994",4.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"178","BRA1995",5.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"179","BRA1996",5.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"180","BRA1997",5.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"181","BRA1998",5.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"182","BRA1999",4.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"183","BRA2000",4.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"184","BRA2001",5.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"185","BRA2002",5.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"186","BRA2003",5.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"187","BRA2004",5.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"188","BRA2005",5.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"189","BRA2006",5.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"190","BRA2007",5.4,0,0,0,0,0,0,"0",0,0,"0",0,9.6238279,"BRA",2007,0,"0",0
"191","BRA2008",5.5,0,0,0,0,0,17.6,"BRA",2008,0,"0",0,10.795494,"BRA",2008,0,"0",0
"192","BRA2009",5.5,0,0,0,0,0,23.9,"BRA",2009,0,"0",0,10.863071,"BRA",2009,0,"0",0
"193","BRA2010",5.4,0,0,0,0,0,27.1,"BRA",2010,0,"0",0,0,"0",0,0,"0",0
"194","BRA2011",5.6,0,0,0,0,0,84.2,"BRA",2011,0,"0",0,11.614742,"BRA",2011,0,"0",0
"195","BRA2012",5.8,0,0,0,0,0,86.4,"BRA",2012,0,"0",0,12.993286,"BRA",2012,0,"0",0
"196","BRA2013",5.8,0,0,0,0,0,43.3,"BRA",2013,0,"0",0,13.746482,"BRA",2013,0,"0",0
"197","BRA2014",5.7,0,0,0,0,0,49.6,"BRA",2014,0,"0",0,14.321353,"BRA",2014,0,"0",0
"198","CAN1960",10,100,274,7.9,2.439661082,65.63,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"199","CAN1961",10.1,100,287,6.8,2.439661082,68.17,0,"0",0,2059,"CAN",1961,0,"0",0,0,"0",0
"200","CAN1962",9.4,100,311,6.7,3.231780032,67.16,0,"0",0,2058,"CAN",1962,0,"0",0,0,"0",0
"201","CAN1963",10,30.41,332,6.4,3.196982049,67.05,0,"0",0,2041,"CAN",1963,0,"0",0,0,"0",0
"202","CAN1964",10.8,0,343,6.2,3.196982049,63.65,0,"0",0,2033,"CAN",1964,0,"0",0,0,"0",0
"203","CAN1965",11.5,0,501,6.1,3.309077793,60.12,0,"0",0,2016,"CAN",1965,0,"0",0,0,"0",0
"204","CAN1966",11.1,0,617,6,3.309077793,56.58,0,"0",0,2001,"CAN",1966,0,"0",0,0,"0",0
"205","CAN1967",11.5,0,522,6.9,3.309077793,56.89,0,"0",0,1993,"CAN",1967,0,"0",0,0,"0",0
"206","CAN1968",12.2,0,582,7.3,2.972148001,55.87,0,"0",0,1958,"CAN",1968,0,"0",0,0,"0",0
"207","CAN1969",13.5,0,595,7.7,2.972148001,53.04,0,"0",0,1943,"CAN",1969,0,"0",0,0,"0",0
"208","CAN1970",13.8,0,542,6.16,2.972148001,54.65,0,"0",0,1925,"CAN",1970,0,"0",0,0,"0",0
"209","CAN1971",14.3,0,569,6.63,2.972148001,55.7,0,"0",0,1912,"CAN",1971,0,"0",0,0,"0",0
"210","CAN1972",14.2,0,598,7.21,3.248546276,53.88,0,"0",0,1904,"CAN",1972,0,"0",0,0,"0",0
"211","CAN1973",14.7,0,724,7.02,3.248546276,48.35,0,"0",0,1898,"CAN",1973,0,"0",0,0,"0",0
"212","CAN1974",14.7,0,1218,7.41,2.95633202,46.16,0,"0",0,1891,"CAN",1974,0,"0",0,0,"0",0
"213","CAN1975",13.8,0,1171,8.18,2.95633202,45.52,0,"0",0,1872,"CAN",1975,0,"0",0,0,"0",0
"214","CAN1976",14.2,0,1039,8.04,2.95633202,43.91,0,"0",0,1862,"CAN",1976,0,"0",0,0,"0",0
"215","CAN1977",15.5,0,803,8.32,2.95633202,45.42,0,"0",0,1834,"CAN",1977,0,"0",0,0,"0",0
"216","CAN1978",16,0,1058,8.44,2.95633202,48.35,0,"0",0,1836,"CAN",1978,0,"0",0,0,"0",0
"217","CAN1979",15.1,57.81,1050,7.67,3.087954199,45.58,0,"0",0,1841,"CAN",1979,0,"0",0,0,"0",0
"218","CAN1980",15.1,16.94,1028,7.9,2.931880684,45.94,0,"0",0,1827,"CAN",1980,0,"0",0,0,"0",0
