Area,Consumption Segment,Country,"Sector, Category or Product",name,Value
Urban,All,Ethiopia,"Coffee, Tea and Cocoa",$PPP,596.4181262
Urban,All,Ethiopia,"Coffee, Tea and Cocoa",Local Currency,3277.317604
National,Higher,Fiji,"Coffee, Tea and Cocoa",US$,0.180722563
National,Higher,Fiji,"Coffee, Tea and Cocoa",$PPP,0.197395145
National,Higher,Fiji,"Coffee, Tea and Cocoa",Local Currency,0.346625875
National,Middle,Fiji,"Coffee, Tea and Cocoa",US$,1.423670841
National,Middle,Fiji,"Coffee, Tea and Cocoa",$PPP,1.555011772
National,Middle,Fiji,"Coffee, Tea and Cocoa",Local Currency,2.730600672
National,Lowest,Fiji,"Coffee, Tea and Cocoa",US$,1.684611698
National,Lowest,Fiji,"Coffee, Tea and Cocoa",$PPP,1.840025761
National,Lowest,Fiji,"Coffee, Tea and Cocoa",Local Currency,3.231085236
National,Low,Fiji,"Coffee, Tea and Cocoa",US$,3.26462648
National,Low,Fiji,"Coffee, Tea and Cocoa",$PPP,3.565805004
National,Low,Fiji,"Coffee, Tea and Cocoa",Local Currency,6.261553588
National,All,Fiji,"Coffee, Tea and Cocoa",US$,6.553630766
National,All,Fiji,"Coffee, Tea and Cocoa",$PPP,7.158236794
National,All,Fiji,"Coffee, Tea and Cocoa",Local Currency,12.56986381
Rural,Higher,Fiji,"Coffee, Tea and Cocoa",US$,0.008450035
Rural,Higher,Fiji,"Coffee, Tea and Cocoa",$PPP,0.009229594
Rural,Higher,Fiji,"Coffee, Tea and Cocoa",Local Currency,0.016207168
Rural,Middle,Fiji,"Coffee, Tea and Cocoa",US$,0.289364806
Rural,Middle,Fiji,"Coffee, Tea and Cocoa",$PPP,0.316060192
Rural,Middle,Fiji,"Coffee, Tea and Cocoa",Local Currency,0.555001698
Rural,Lowest,Fiji,"Coffee, Tea and Cocoa",US$,1.131371484
Rural,Lowest,Fiji,"Coffee, Tea and Cocoa",$PPP,1.235746301
Rural,Lowest,Fiji,"Coffee, Tea and Cocoa",Local Currency,2.169970505
Rural,Low,Fiji,"Coffee, Tea and Cocoa",US$,1.262321723
Rural,Low,Fiji,"Coffee, Tea and Cocoa",$PPP,1.378777372
Rural,Low,Fiji,"Coffee, Tea and Cocoa",Local Currency,2.421133065
Rural,All,Fiji,"Coffee, Tea and Cocoa",US$,2.691507315
Rural,All,Fiji,"Coffee, Tea and Cocoa",$PPP,2.93981266
Rural,All,Fiji,"Coffee, Tea and Cocoa",Local Currency,5.162311031
Urban,Higher,Fiji,"Coffee, Tea and Cocoa",US$,0.172272724
Urban,Higher,Fiji,"Coffee, Tea and Cocoa",$PPP,0.188165766
Urban,Higher,Fiji,"Coffee, Tea and Cocoa",Local Currency,0.330419085
Urban,Middle,Fiji,"Coffee, Tea and Cocoa",US$,1.134306316
Urban,Middle,Fiji,"Coffee, Tea and Cocoa",$PPP,1.238951887
Urban,Middle,Fiji,"Coffee, Tea and Cocoa",Local Currency,2.175599514
Urban,Lowest,Fiji,"Coffee, Tea and Cocoa",US$,0.553240438
Urban,Lowest,Fiji,"Coffee, Tea and Cocoa",$PPP,0.604279704
Urban,Lowest,Fiji,"Coffee, Tea and Cocoa",Local Currency,1.061115161
Urban,Low,Fiji,"Coffee, Tea and Cocoa",US$,2.002305041
Urban,Low,Fiji,"Coffee, Tea and Cocoa",$PPP,2.187027943
Urban,Low,Fiji,"Coffee, Tea and Cocoa",Local Currency,3.840421068
Urban,All,Fiji,"Coffee, Tea and Cocoa",US$,3.862123707
Urban,All,Fiji,"Coffee, Tea and Cocoa",$PPP,4.218424413
Urban,All,Fiji,"Coffee, Tea and Cocoa",Local Currency,7.40755327
National,Higher,Gabon,"Coffee, Tea and Cocoa",US$,0.854372919
National,Higher,Gabon,"Coffee, Tea and Cocoa",$PPP,0.944920037
National,Higher,Gabon,"Coffee, Tea and Cocoa",Local Currency,423.1512564
National,Middle,Gabon,"Coffee, Tea and Cocoa",US$,3.417642245
National,Middle,Gabon,"Coffee, Tea and Cocoa",$PPP,3.779846675
National,Middle,Gabon,"Coffee, Tea and Cocoa",Local Currency,1692.679598
National,Lowest,Gabon,"Coffee, Tea and Cocoa",US$,0.774587439
National,Lowest,Gabon,"Coffee, Tea and Cocoa",$PPP,0.856678829
National,Lowest,Gabon,"Coffee, Tea and Cocoa",Local Currency,383.635343
National,Low,Gabon,"Coffee, Tea and Cocoa",US$,4.207312451
National,Low,Gabon,"Coffee, Tea and Cocoa",$PPP,4.653206753
National,Low,Gabon,"Coffee, Tea and Cocoa",Local Currency,2083.785089
National,All,Gabon,"Coffee, Tea and Cocoa",US$,9.253915051
National,All,Gabon,"Coffee, Tea and Cocoa",$PPP,10.23465229
National,All,Gabon,"Coffee, Tea and Cocoa",Local Currency,4583.251285
Rural,Higher,Gabon,"Coffee, Tea and Cocoa",US$,0.005592437
Rural,Higher,Gabon,"Coffee, Tea and Cocoa",$PPP,0.006185128
Rural,Higher,Gabon,"Coffee, Tea and Cocoa",Local Currency,2.769805559
Rural,Middle,Gabon,"Coffee, Tea and Cocoa",US$,0.273896968
Rural,Middle,Gabon,"Coffee, Tea and Cocoa",$PPP,0.302924785
Rural,Middle,Gabon,"Coffee, Tea and Cocoa",Local Currency,135.6548685
Rural,Lowest,Gabon,"Coffee, Tea and Cocoa",US$,0.263517827
Rural,Lowest,Gabon,"Coffee, Tea and Cocoa",$PPP,0.291445655
Rural,Lowest,Gabon,"Coffee, Tea and Cocoa",Local Currency,130.5143189
Rural,Low,Gabon,"Coffee, Tea and Cocoa",US$,0.614969059
Rural,Low,Gabon,"Coffee, Tea and Cocoa",$PPP,0.680143966
Rural,Low,Gabon,"Coffee, Tea and Cocoa",Local Currency,304.5800306
Rural,All,Gabon,"Coffee, Tea and Cocoa",US$,1.157976287
Rural,All,Gabon,"Coffee, Tea and Cocoa",$PPP,1.28069953
Rural,All,Gabon,"Coffee, Tea and Cocoa",Local Currency,573.5190215
Urban,Higher,Gabon,"Coffee, Tea and Cocoa",US$,0.848780484
Urban,Higher,Gabon,"Coffee, Tea and Cocoa",$PPP,0.938734911
Urban,Higher,Gabon,"Coffee, Tea and Cocoa",Local Currency,420.3814517
Urban,Middle,Gabon,"Coffee, Tea and Cocoa",US$,3.143745279
Urban,Middle,Gabon,"Coffee, Tea and Cocoa",$PPP,3.476921891
Urban,Middle,Gabon,"Coffee, Tea and Cocoa",Local Currency,1557.024731
Urban,Lowest,Gabon,"Coffee, Tea and Cocoa",US$,0.511069613
Urban,Lowest,Gabon,"Coffee, Tea and Cocoa",$PPP,0.565233175
Urban,Lowest,Gabon,"Coffee, Tea and Cocoa",Local Currency,253.1210245
Urban,Low,Gabon,"Coffee, Tea and Cocoa",US$,3.592343393
Urban,Low,Gabon,"Coffee, Tea and Cocoa",$PPP,3.973062788
Urban,Low,Gabon,"Coffee, Tea and Cocoa",Local Currency,1779.205059
Urban,All,Gabon,"Coffee, Tea and Cocoa",US$,8.095938765
Urban,All,Gabon,"Coffee, Tea and Cocoa",$PPP,8.953952761
Urban,All,Gabon,"Coffee, Tea and Cocoa",Local Currency,4009.732264
National,Higher,"Gambia, The","Coffee, Tea and Cocoa",US$,0.016943695
National,Higher,"Gambia, The","Coffee, Tea and Cocoa",$PPP,0.041528286
National,Higher,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,0.474626776
National,Middle,"Gambia, The","Coffee, Tea and Cocoa",US$,0.761702422
National,Middle,"Gambia, The","Coffee, Tea and Cocoa",$PPP,1.866900713
National,Middle,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,21.33680825
National,Lowest,"Gambia, The","Coffee, Tea and Cocoa",US$,3.215644133
National,Lowest,"Gambia, The","Coffee, Tea and Cocoa",$PPP,7.881408998
National,Lowest,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,90.07662344
National,Low,"Gambia, The","Coffee, Tea and Cocoa",US$,3.60770517
National,Low,"Gambia, The","Coffee, Tea and Cocoa",$PPP,8.842334168
National,Low,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,101.0590372
National,All,"Gambia, The","Coffee, Tea and Cocoa",US$,7.601995319
National,All,"Gambia, The","Coffee, Tea and Cocoa",$PPP,18.63217192
National,All,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,212.9470929
Rural,Higher,"Gambia, The","Coffee, Tea and Cocoa",US$,0
Rural,Higher,"Gambia, The","Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,"Gambia, The","Coffee, Tea and Cocoa",US$,0.09013793
Rural,Middle,"Gambia, The","Coffee, Tea and Cocoa",$PPP,0.220924289
Rural,Middle,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,2.524943701
Rural,Lowest,"Gambia, The","Coffee, Tea and Cocoa",US$,1.69429987
Rural,Lowest,"Gambia, The","Coffee, Tea and Cocoa",$PPP,4.152657971
Rural,Lowest,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,47.46072795
Rural,Low,"Gambia, The","Coffee, Tea and Cocoa",US$,1.023008978
Rural,Low,"Gambia, The","Coffee, Tea and Cocoa",$PPP,2.507352131
Rural,Low,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,28.6565275
Rural,All,"Gambia, The","Coffee, Tea and Cocoa",US$,2.80744671
Rural,All,"Gambia, The","Coffee, Tea and Cocoa",$PPP,6.880934223
Rural,All,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,78.64219724
Urban,Higher,"Gambia, The","Coffee, Tea and Cocoa",US$,0.016943695
Urban,Higher,"Gambia, The","Coffee, Tea and Cocoa",$PPP,0.041528286
Urban,Higher,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,0.474626776
Urban,Middle,"Gambia, The","Coffee, Tea and Cocoa",US$,0.671564528
Urban,Middle,"Gambia, The","Coffee, Tea and Cocoa",$PPP,1.645976512
Urban,Middle,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,18.81186555
Urban,Lowest,"Gambia, The","Coffee, Tea and Cocoa",US$,1.521344292
Urban,Lowest,"Gambia, The","Coffee, Tea and Cocoa",$PPP,3.728751098
Urban,Lowest,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,42.6158963
Urban,Low,"Gambia, The","Coffee, Tea and Cocoa",US$,2.584696225
Urban,Low,"Gambia, The","Coffee, Tea and Cocoa",$PPP,6.334982119
Urban,Low,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,72.40251064
Urban,All,"Gambia, The","Coffee, Tea and Cocoa",US$,4.794548639
Urban,All,"Gambia, The","Coffee, Tea and Cocoa",$PPP,11.75123777
Urban,All,"Gambia, The","Coffee, Tea and Cocoa",Local Currency,134.3048965
National,Higher,Ghana,"Coffee, Tea and Cocoa",US$,1.272665459
National,Higher,Ghana,"Coffee, Tea and Cocoa",$PPP,2.40579164
National,Higher,Ghana,"Coffee, Tea and Cocoa",Local Currency,1.821184271
National,Middle,Ghana,"Coffee, Tea and Cocoa",US$,23.35029749
National,Middle,Ghana,"Coffee, Tea and Cocoa",$PPP,44.14039063
National,Middle,Ghana,"Coffee, Tea and Cocoa",Local Currency,33.41427571
National,Lowest,Ghana,"Coffee, Tea and Cocoa",US$,21.7237528
National,Lowest,Ghana,"Coffee, Tea and Cocoa",$PPP,41.06564103
National,Lowest,Ghana,"Coffee, Tea and Cocoa",Local Currency,31.08669026
National,Low,Ghana,"Coffee, Tea and Cocoa",US$,63.4242838
National,Low,Ghana,"Coffee, Tea and Cocoa",$PPP,119.894518
National,Low,Ghana,"Coffee, Tea and Cocoa",Local Currency,90.76015012
National,All,Ghana,"Coffee, Tea and Cocoa",US$,109.7709983
National,All,Ghana,"Coffee, Tea and Cocoa",$PPP,207.5063389
National,All,Ghana,"Coffee, Tea and Cocoa",Local Currency,157.0822985
Rural,Higher,Ghana,"Coffee, Tea and Cocoa",US$,0.013923947
Rural,Higher,Ghana,"Coffee, Tea and Cocoa",$PPP,0.026321227
Rural,Higher,Ghana,"Coffee, Tea and Cocoa",Local Currency,0.019925169
Rural,Middle,Ghana,"Coffee, Tea and Cocoa",US$,1.913912642
Rural,Middle,Ghana,"Coffee, Tea and Cocoa",$PPP,3.61797753
Rural,Middle,Ghana,"Coffee, Tea and Cocoa",Local Currency,2.738808991
Rural,Lowest,Ghana,"Coffee, Tea and Cocoa",US$,11.1042509
Rural,Lowest,Ghana,"Coffee, Tea and Cocoa",$PPP,20.99099477
Rural,Lowest,Ghana,"Coffee, Tea and Cocoa",Local Currency,15.89018304
Rural,Low,Ghana,"Coffee, Tea and Cocoa",US$,11.53653965
Rural,Low,Ghana,"Coffee, Tea and Cocoa",$PPP,21.80817468
Rural,Low,Ghana,"Coffee, Tea and Cocoa",Local Currency,16.50878823
Rural,All,Ghana,"Coffee, Tea and Cocoa",US$,24.56862559
Rural,All,Ghana,"Coffee, Tea and Cocoa",$PPP,46.44346528
Rural,All,Ghana,"Coffee, Tea and Cocoa",Local Currency,35.15770322
Urban,Higher,Ghana,"Coffee, Tea and Cocoa",US$,1.258742201
Urban,Higher,Ghana,"Coffee, Tea and Cocoa",$PPP,2.379471717
Urban,Higher,Ghana,"Coffee, Tea and Cocoa",Local Currency,1.801260089
Urban,Middle,Ghana,"Coffee, Tea and Cocoa",US$,21.43638539
Urban,Middle,Ghana,"Coffee, Tea and Cocoa",$PPP,40.52241413
Urban,Middle,Ghana,"Coffee, Tea and Cocoa",Local Currency,30.6754675
Urban,Lowest,Ghana,"Coffee, Tea and Cocoa",US$,10.61950216
Urban,Lowest,Ghana,"Coffee, Tea and Cocoa",$PPP,20.07464676
Urban,Lowest,Ghana,"Coffee, Tea and Cocoa",Local Currency,15.1965076
Urban,Low,Ghana,"Coffee, Tea and Cocoa",US$,51.88774453
Urban,Low,Ghana,"Coffee, Tea and Cocoa",$PPP,98.08634402
Urban,Low,Ghana,"Coffee, Tea and Cocoa",Local Currency,74.25136242
Urban,All,Ghana,"Coffee, Tea and Cocoa",US$,85.20237301
Urban,All,Ghana,"Coffee, Tea and Cocoa",$PPP,161.0628742
Urban,All,Ghana,"Coffee, Tea and Cocoa",Local Currency,121.9245958
National,Higher,Guatemala,"Coffee, Tea and Cocoa",US$,18.64502387
National,Higher,Guatemala,"Coffee, Tea and Cocoa",$PPP,27.5521002
National,Higher,Guatemala,"Coffee, Tea and Cocoa",Local Currency,150.2416024
National,Middle,Guatemala,"Coffee, Tea and Cocoa",US$,41.83936692
National,Middle,Guatemala,"Coffee, Tea and Cocoa",$PPP,61.82681434
National,Middle,Guatemala,"Coffee, Tea and Cocoa",Local Currency,337.1416186
National,Lowest,Guatemala,"Coffee, Tea and Cocoa",US$,26.91808621
National,Lowest,Guatemala,"Coffee, Tea and Cocoa",$PPP,39.77735901
National,Lowest,Guatemala,"Coffee, Tea and Cocoa",Local Currency,216.9059387
National,Low,Guatemala,"Coffee, Tea and Cocoa",US$,59.51659118
National,Low,Guatemala,"Coffee, Tea and Cocoa",$PPP,87.94877897
National,Low,Guatemala,"Coffee, Tea and Cocoa",Local Currency,479.5846917
National,All,Guatemala,"Coffee, Tea and Cocoa",US$,146.9190678
National,All,Guatemala,"Coffee, Tea and Cocoa",$PPP,217.105052
National,All,Guatemala,"Coffee, Tea and Cocoa",Local Currency,1183.873849
Rural,Higher,Guatemala,"Coffee, Tea and Cocoa",US$,0.259155066
Rural,Higher,Guatemala,"Coffee, Tea and Cocoa",$PPP,0.382958283
Rural,Higher,Guatemala,"Coffee, Tea and Cocoa",Local Currency,2.088271519
Rural,Middle,Guatemala,"Coffee, Tea and Cocoa",US$,5.130032383
Rural,Middle,Guatemala,"Coffee, Tea and Cocoa",$PPP,7.580744717
Rural,Middle,Guatemala,"Coffee, Tea and Cocoa",Local Currency,41.33780094
Rural,Lowest,Guatemala,"Coffee, Tea and Cocoa",US$,21.98463936
Rural,Lowest,Guatemala,"Coffee, Tea and Cocoa",$PPP,32.48711241
Rural,Lowest,Guatemala,"Coffee, Tea and Cocoa",Local Currency,177.152224
Rural,Low,Guatemala,"Coffee, Tea and Cocoa",US$,27.99376053
Rural,Low,Guatemala,"Coffee, Tea and Cocoa",$PPP,41.36690306
Rural,Low,Guatemala,"Coffee, Tea and Cocoa",Local Currency,225.5737224
Rural,All,Guatemala,"Coffee, Tea and Cocoa",US$,55.36758702
Rural,All,Guatemala,"Coffee, Tea and Cocoa",$PPP,81.817718
Rural,All,Guatemala,"Coffee, Tea and Cocoa",Local Currency,446.1520162
Urban,Higher,Guatemala,"Coffee, Tea and Cocoa",US$,18.3858689
Urban,Higher,Guatemala,"Coffee, Tea and Cocoa",$PPP,27.16914205
Urban,Higher,Guatemala,"Coffee, Tea and Cocoa",Local Currency,148.1533316
Urban,Middle,Guatemala,"Coffee, Tea and Cocoa",US$,36.70933465
Urban,Middle,Guatemala,"Coffee, Tea and Cocoa",$PPP,54.24606979
Urban,Middle,Guatemala,"Coffee, Tea and Cocoa",Local Currency,295.8038186
Urban,Lowest,Guatemala,"Coffee, Tea and Cocoa",US$,4.933446959
Urban,Lowest,Guatemala,"Coffee, Tea and Cocoa",$PPP,7.290246762
Urban,Lowest,Guatemala,"Coffee, Tea and Cocoa",Local Currency,39.75371559
Urban,Low,Guatemala,"Coffee, Tea and Cocoa",US$,31.52283076
Urban,Low,Guatemala,"Coffee, Tea and Cocoa",$PPP,46.58187608
Urban,Low,Guatemala,"Coffee, Tea and Cocoa",Local Currency,254.0109702
Urban,All,Guatemala,"Coffee, Tea and Cocoa",US$,91.55148092
Urban,All,Guatemala,"Coffee, Tea and Cocoa",$PPP,135.2873342
Urban,All,Guatemala,"Coffee, Tea and Cocoa",Local Currency,737.7218332
National,Higher,Guinea,"Coffee, Tea and Cocoa",US$,0
National,Higher,Guinea,"Coffee, Tea and Cocoa",$PPP,0
National,Higher,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
National,Middle,Guinea,"Coffee, Tea and Cocoa",US$,0
National,Middle,Guinea,"Coffee, Tea and Cocoa",$PPP,0
National,Middle,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
National,Lowest,Guinea,"Coffee, Tea and Cocoa",US$,0.321543089
National,Lowest,Guinea,"Coffee, Tea and Cocoa",$PPP,0.586844595
National,Lowest,Guinea,"Coffee, Tea and Cocoa",Local Currency,1841.178556
National,Low,Guinea,"Coffee, Tea and Cocoa",US$,0.001691969
National,Low,Guinea,"Coffee, Tea and Cocoa",$PPP,0.003087992
National,Low,Guinea,"Coffee, Tea and Cocoa",Local Currency,9.688331832
National,All,Guinea,"Coffee, Tea and Cocoa",US$,0.323235057
National,All,Guinea,"Coffee, Tea and Cocoa",$PPP,0.589932587
National,All,Guinea,"Coffee, Tea and Cocoa",Local Currency,1850.866888
Rural,Higher,Guinea,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Guinea,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Guinea,"Coffee, Tea and Cocoa",US$,0
Rural,Middle,Guinea,"Coffee, Tea and Cocoa",$PPP,0
Rural,Middle,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Lowest,Guinea,"Coffee, Tea and Cocoa",US$,0.30216264
Rural,Lowest,Guinea,"Coffee, Tea and Cocoa",$PPP,0.551473562
Rural,Lowest,Guinea,"Coffee, Tea and Cocoa",Local Currency,1730.204733
Rural,Low,Guinea,"Coffee, Tea and Cocoa",US$,0
Rural,Low,Guinea,"Coffee, Tea and Cocoa",$PPP,0
Rural,Low,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
Rural,All,Guinea,"Coffee, Tea and Cocoa",US$,0.30216264
Rural,All,Guinea,"Coffee, Tea and Cocoa",$PPP,0.551473562
Rural,All,Guinea,"Coffee, Tea and Cocoa",Local Currency,1730.204733
Urban,Higher,Guinea,"Coffee, Tea and Cocoa",US$,0
Urban,Higher,Guinea,"Coffee, Tea and Cocoa",$PPP,0
Urban,Higher,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Middle,Guinea,"Coffee, Tea and Cocoa",US$,0
Urban,Middle,Guinea,"Coffee, Tea and Cocoa",$PPP,0
Urban,Middle,Guinea,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Lowest,Guinea,"Coffee, Tea and Cocoa",US$,0.019380448
Urban,Lowest,Guinea,"Coffee, Tea and Cocoa",$PPP,0.035371033
Urban,Lowest,Guinea,"Coffee, Tea and Cocoa",Local Currency,110.9738231
Urban,Low,Guinea,"Coffee, Tea and Cocoa",US$,0.001691969
Urban,Low,Guinea,"Coffee, Tea and Cocoa",$PPP,0.003087992
Urban,Low,Guinea,"Coffee, Tea and Cocoa",Local Currency,9.688331832
Urban,All,Guinea,"Coffee, Tea and Cocoa",US$,0.021072417
Urban,All,Guinea,"Coffee, Tea and Cocoa",$PPP,0.038459026
Urban,All,Guinea,"Coffee, Tea and Cocoa",Local Currency,120.6621549
National,Higher,Honduras,"Coffee, Tea and Cocoa",US$,0.516605764
National,Higher,Honduras,"Coffee, Tea and Cocoa",$PPP,0.81195025
National,Higher,Honduras,"Coffee, Tea and Cocoa",Local Currency,9.761265909
National,Middle,Honduras,"Coffee, Tea and Cocoa",US$,4.607913468
National,Middle,Honduras,"Coffee, Tea and Cocoa",$PPP,7.242266259
National,Middle,Honduras,"Coffee, Tea and Cocoa",Local Currency,87.06652497
National,Lowest,Honduras,"Coffee, Tea and Cocoa",US$,31.63729596
National,Lowest,Honduras,"Coffee, Tea and Cocoa",$PPP,49.72439754
National,Lowest,Honduras,"Coffee, Tea and Cocoa",Local Currency,597.7867072
National,Low,Honduras,"Coffee, Tea and Cocoa",US$,23.8106321
National,Low,Honduras,"Coffee, Tea and Cocoa",$PPP,37.42321523
National,Low,Honduras,"Coffee, Tea and Cocoa",Local Currency,449.9018935
National,All,Honduras,"Coffee, Tea and Cocoa",US$,60.57244719
National,All,Honduras,"Coffee, Tea and Cocoa",$PPP,95.20182912
National,All,Honduras,"Coffee, Tea and Cocoa",Local Currency,1144.51639
Rural,Higher,Honduras,"Coffee, Tea and Cocoa",US$,0.032693333
Rural,Higher,Honduras,"Coffee, Tea and Cocoa",$PPP,0.051384173
Rural,Higher,Honduras,"Coffee, Tea and Cocoa",Local Currency,0.61774053
Rural,Middle,Honduras,"Coffee, Tea and Cocoa",US$,0.864219892
Rural,Middle,Honduras,"Coffee, Tea and Cocoa",$PPP,1.358296029
Rural,Middle,Honduras,"Coffee, Tea and Cocoa",Local Currency,16.32943486
Rural,Lowest,Honduras,"Coffee, Tea and Cocoa",US$,21.07161023
Rural,Lowest,Honduras,"Coffee, Tea and Cocoa",$PPP,33.11828942
Rural,Lowest,Honduras,"Coffee, Tea and Cocoa",Local Currency,398.1480754
Rural,Low,Honduras,"Coffee, Tea and Cocoa",US$,8.135209335
Rural,Low,Honduras,"Coffee, Tea and Cocoa",$PPP,12.78612381
Rural,Low,Honduras,"Coffee, Tea and Cocoa",Local Currency,153.7147804
Rural,All,Honduras,"Coffee, Tea and Cocoa",US$,30.1037327
Rural,All,Honduras,"Coffee, Tea and Cocoa",$PPP,47.31409328
Rural,All,Honduras,"Coffee, Tea and Cocoa",Local Currency,568.8100294
Urban,Higher,Honduras,"Coffee, Tea and Cocoa",US$,0.483912449
Urban,Higher,Honduras,"Coffee, Tea and Cocoa",$PPP,0.760566105
Urban,Higher,Honduras,"Coffee, Tea and Cocoa",Local Currency,9.143525718
Urban,Middle,Honduras,"Coffee, Tea and Cocoa",US$,3.743693606
Urban,Middle,Honduras,"Coffee, Tea and Cocoa",$PPP,5.883970279
Urban,Middle,Honduras,"Coffee, Tea and Cocoa",Local Currency,70.73709069
Urban,Lowest,Honduras,"Coffee, Tea and Cocoa",US$,10.56568577
Urban,Lowest,Honduras,"Coffee, Tea and Cocoa",$PPP,16.60610819
Urban,Lowest,Honduras,"Coffee, Tea and Cocoa",Local Currency,199.6386327
Urban,Low,Honduras,"Coffee, Tea and Cocoa",US$,15.6754228
Urban,Low,Honduras,"Coffee, Tea and Cocoa",$PPP,24.63709149
Urban,Low,Honduras,"Coffee, Tea and Cocoa",Local Currency,296.1871139
Urban,All,Honduras,"Coffee, Tea and Cocoa",US$,30.46871453
Urban,All,Honduras,"Coffee, Tea and Cocoa",$PPP,47.8877359
Urban,All,Honduras,"Coffee, Tea and Cocoa",Local Currency,575.706361
National,Higher,India,"Coffee, Tea and Cocoa",US$,7.43240864
National,Higher,India,"Coffee, Tea and Cocoa",$PPP,16.01122762
National,Higher,India,"Coffee, Tea and Cocoa",Local Currency,339.8543175
National,Middle,India,"Coffee, Tea and Cocoa",US$,363.696936
National,Middle,India,"Coffee, Tea and Cocoa",$PPP,783.492231
National,Middle,India,"Coffee, Tea and Cocoa",Local Currency,16630.40609
National,Lowest,India,"Coffee, Tea and Cocoa",US$,5075.109391
National,Lowest,India,"Coffee, Tea and Cocoa",$PPP,10933.02798
National,Lowest,India,"Coffee, Tea and Cocoa",Local Currency,232064.452
National,Low,India,"Coffee, Tea and Cocoa",US$,2115.421971
National,Low,India,"Coffee, Tea and Cocoa",$PPP,4557.136769
National,Low,India,"Coffee, Tea and Cocoa",Local Currency,96729.78506
National,All,India,"Coffee, Tea and Cocoa",US$,7561.660706
National,All,India,"Coffee, Tea and Cocoa",$PPP,16289.66821
National,All,India,"Coffee, Tea and Cocoa",Local Currency,345764.4975
Rural,Higher,India,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,India,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,India,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,India,"Coffee, Tea and Cocoa",US$,2.063398373
